time,flux,phase
1325.450035715159,286646.37318030576,0.4161205635946549
1325.45142460401,286621.7706112873,0.41628467258534807
1325.452813492395,286427.3630693385,0.41644878152096576
1325.4542023807812,286456.33301704435,0.41661289045671773
1325.4555912691665,286532.73529799964,0.41677699939236224
1325.456980158017,286455.7307130205,0.4169411083829748
1325.4583690464024,286657.23196991795,0.4171052173186462
1325.4597579347885,286716.4035823236,0.41726932625439817
1325.4611468231733,286741.2755002477,0.417433435189989
1325.4625357115585,287141.3215268207,0.4175975441256335
1325.4639245999444,286508.9667776285,0.4177616530613586
1325.4653134887947,286667.5146065933,0.4179257620519443
1325.4667023771801,286792.90671247983,0.4180898709876157
1325.468091265566,286612.19954457536,0.4182539799233408
1325.4694801539515,286510.6953233825,0.4184180888590122
1325.4708690423365,286513.65519036236,0.41858219779462985
1325.472257930722,286517.3514379212,0.4187463067303012
1325.4736468191072,286875.5565198155,0.4189104156659457
1325.4750357074925,286757.74147917004,0.4190745246015902
1325.476424595878,286718.377636917,0.4192386335372616
1325.4778134842638,286575.0872117357,0.4194027424729867
1325.4792023726488,286693.8487177179,0.4195668514086044
1325.4805912610345,286630.82361170644,0.41973096034430263
1325.4819801494202,286498.8324741956,0.41989506928000087
1325.4833690378048,286558.47802073514,0.42005917821556477
1325.4847579261902,286617.5936625001,0.42022328715123614
1325.4861468145762,286835.3935442281,0.42038739608696124
1325.4875357029607,286841.45198305603,0.4205515050225252
1325.4889245913462,286360.7210137446,0.42071561395819657
1325.490313479732,286767.8106646639,0.42087972289392167
1325.491702368117,286901.61056307127,0.4210438318295393
1325.4930912565026,286554.00374816224,0.4212079407652107
1325.494480144888,286484.24930090463,0.42137204970088205
1325.495869033274,286670.0536738777,0.42153615863660715
1325.4972579211933,286465.6526610489,0.42170026751720296
1325.4986468095778,286720.1674451854,0.4218643764527669
1325.5000356979642,286759.7709050961,0.42202848538854576
1325.5014245863492,286641.173518934,0.4221925943241634
1325.5028134747347,286600.9213831897,0.42235670325983476
1325.5042023631206,286662.88970933657,0.42252081219555987
1325.5055912510395,286587.3564248941,0.42268492107610195
1325.506980139425,286631.53658704343,0.4228490300117733
1325.5083690278109,286482.6643725465,0.4230131389474984
1325.5097579161954,286413.6373952368,0.4231772478830624
1325.511146804115,286550.7855106498,0.42334135676368506
1325.5125356925012,286893.2281818936,0.42350546569943703
1325.513924580887,286769.177120708,0.42366957463516214
1325.5153134688064,286480.6402560451,0.42383368351575795
1325.516702357191,286663.9029404507,0.42399779245132185
1325.5180912455774,286673.90398358385,0.4241619013871007
1325.5194801334967,286733.93890023744,0.4243260102676965
1325.5208690218813,286680.620518638,0.4244901192032604
1325.5222579102672,286850.97727294854,0.42465422813898557
1325.523646798187,286590.4195754802,0.4248183370196351
1325.5250356865722,286899.05165783357,0.4249824459552796
1325.5264245744927,286931.0385504228,0.42514655483600977
1325.5278134628772,286502.6280686594,0.42531066377157367
1325.5292023512625,286437.2877835316,0.4254747727072182
1325.5305912391827,286646.9615650509,0.42563888158792146
1325.531980127568,286685.8729938349,0.42580299052356596
1325.5333690154878,286722.81400139123,0.4259670994042155
1325.5347579038728,286603.8183787437,0.42613120833983315
1325.5361467917924,286766.72880683397,0.4262953172204558
1325.5375356801778,286531.68304229964,0.42645942615612725
1325.5389245680976,287004.44826100353,0.4266235350367768
1325.5403134564833,286623.8858101358,0.42678764397247504
1325.5417023444031,286647.862067938,0.4269517528531246
1325.5430912327874,286624.5198550565,0.4271158617886616
1325.544480120708,286417.3537748428,0.4272799706693918
1325.5458690090934,286616.59826810553,0.42744407960506314
1325.5472578970125,286543.5477120241,0.4276081884856321
1325.5486467849325,286489.22494022216,0.4277722973663085
1325.5500356733185,286488.38562625635,0.4279364063020336
1325.5514245612385,286895.15912329854,0.42810051518271003
1325.5528134496233,286810.5651321955,0.4282646241183008
1325.554202337543,286539.43972699234,0.42842873299895035
1325.5555912254624,286580.9361278354,0.42859284187954616
1325.5569801138479,286561.24889515084,0.42875695081521753
1325.5583690017675,286468.163746512,0.42892105969584027
1325.559757889687,286535.5015812022,0.42908516857646295
1325.5611467780725,286401.1400280503,0.4292492775121343
1325.5625356659928,286384.9389306161,0.4294133863928376
1325.563924553913,286697.8508904525,0.4295774952735409
1325.565313441832,286873.0242782925,0.42974160415408297
1325.5667023302174,286441.62804100104,0.42990571308975434
1325.5680912181376,286544.67295996385,0.4300698219704576
1325.5694801060565,286513.17287480325,0.4302339308509997
1325.5708689939765,286633.5950247273,0.4303980397316761
1325.5722578823622,286615.2480046623,0.43056214866737436
1325.5736467702816,286638.0662422595,0.43072625754797017
1325.5750356582014,286419.59476658795,0.4308903664286197
1325.5764245461212,286298.1172799705,0.43105447530926927
1325.5778134340405,286872.0578836979,0.4312185841898651
1325.579202322426,286983.97680544865,0.43138269312553645
1325.5805912103453,286649.17787525017,0.43154680200613227
1325.5819800982656,286595.2183347036,0.43171091088683555
1325.5833689861854,286760.195996808,0.4318750197674851
1325.5847578741052,286822.7305756581,0.43203912864813465
1325.5861467620255,286742.0695996961,0.43220323752883794
1325.5875356499444,286706.73860055464,0.43236734640938
1325.5889245378642,286687.3832590505,0.43253145529002957
1325.59031342625,286795.7839324734,0.43269556422575467
1325.591702314169,287027.0913937263,0.43285967310629675
1325.5930912020885,286894.3032745974,0.43302378198691943
1325.5944800900088,286747.05928989605,0.4331878908676227
1325.595868977928,286566.7385833152,0.43335199974819166
1325.5972578658473,286678.94196790963,0.43351610862878753
1325.5986467537675,286590.7776108673,0.43368021750949076
1325.600035641688,286596.5610549747,0.4338443263902209
1325.6014245296076,286610.8222212284,0.4340084352708436
1325.6028134175265,286597.5018190441,0.43417254415138573
1325.6042023054467,286753.53103569767,0.43433665303208896
1325.6055911933665,286845.12794655084,0.4345007619127385
1325.6069800812857,286761.39574905275,0.4346648707933075
1325.6083689692055,286331.03784733394,0.43482897967395706
1325.6097578571255,286745.8734258589,0.4349930885546335
1325.6111467450446,286714.4151629537,0.4351571974352024
1325.6125356324994,286583.63053819217,0.4353213062609107
1325.6139245204188,286660.76850143506,0.4354854151415065
1325.6153134083381,286419.5517494915,0.43564952402210233
1325.6167022962586,286559.53867608064,0.4358136329028325
1325.6180911841784,286890.2723224173,0.43597774178348203
1325.6194800720978,286608.3462490762,0.43614185066407785
1325.6208689600173,286739.2505574734,0.43630595954470053
1325.6222578479374,286466.881426368,0.43647006842537694
1325.6236467353915,286744.91371817177,0.4366341772510047
1325.6250356233106,286529.4721616345,0.4367982861315736
1325.6264245112309,286639.919461061,0.4369623950122769
1325.6278133991507,286528.82467449096,0.43712650389292645
1325.6292022870696,286361.0880315619,0.43729061277346853
1325.6305911749898,286902.18388729513,0.4374547216541718
1325.6319800624435,286686.8781146044,0.4376188304797458
1325.6333689503633,286742.654631795,0.43778293936039536
1325.6347578382836,286748.16481437284,0.43794704824109865
1325.6361467262034,286399.9227367717,0.4381111571217482
1325.637535613657,286718.5821375224,0.4382752659473222
1325.6389245015766,286462.3007391077,0.43843937482794487
1325.6403133894967,286516.0022100141,0.4386034837086213
1325.641702277416,286460.740569748,0.4387675925892171
1325.6430911648704,286737.8383872652,0.4389317014148717
1325.6444800527906,286741.30887432897,0.439095810295575
1325.6458689407102,286981.10726307536,0.43925991917619767
1325.6472578281634,286613.0028801515,0.4394240280017179
1325.6486467160835,286644.7310698414,0.43958813688239434
1325.650035604003,286473.15497776784,0.439752245763017
1325.6514244914565,286578.3344070014,0.43991635458856415
1325.652813379377,286595.0968058206,0.4400804634692943
1325.6542022672973,286687.49380640953,0.4402445723499976
1325.6555911547505,286547.2323919623,0.44040868117551785
1325.65698004267,286537.0091040389,0.44057279005614053
1325.6583689301249,286972.5364781568,0.44073689888184886
1325.6597578180442,286879.71701153263,0.4409010077624447
1325.661146705964,286583.4023075047,0.4410651166430942
1325.6625355934175,286457.9693252804,0.4412292254686413
1325.6639244813375,286783.1801037699,0.4413933343493177
1325.6653133687914,286550.68449159607,0.4415574431749186
1325.666702256711,286611.116978945,0.44172155205554126
1325.6680911441651,286494.90193943016,0.441885660881169
1325.6694800320847,286695.0087041761,0.44204976976179167
1325.6708689195395,286574.447339608,0.4422138785875
1325.6722578074598,286700.7951943629,0.4423779874682033
1325.673646694913,286703.22105925845,0.44254209629372354
1325.6750355828324,286646.01332820236,0.44270620517431936
1325.6764244702874,286663.07970391057,0.44287031400005455
1325.6778133582065,286504.48761574866,0.4430344228806235
1325.67920224566,286551.0441037534,0.44319853170617063
1325.6805911335805,286719.1116044675,0.4433626405869008
1325.6819800210346,286559.5916860347,0.4435267494125285
1325.6833689089542,286736.4283863682,0.4436908582931512
1325.684757796408,286707.3704278757,0.44385496711872513
1325.6861466843284,286622.47910846106,0.4440190759994553
1325.6875355717825,286629.8879135613,0.444183184825083
1325.6889244592355,286823.11590243713,0.4443472936505764
1325.6903133471558,286466.9050638541,0.4445114025312797
1325.69170223461,286588.9666119255,0.4446755113569074
1325.6930911220634,286634.1178765098,0.44483962018245454
1325.694480009984,286612.34764047584,0.44500372906321156
1325.6958688974375,286765.2213072319,0.4451678378887587
1325.6972577853571,286656.4198925962,0.44533194676938137
1325.6986466728115,286843.77645074326,0.44549605559503597
1325.7000355602647,286666.8405279947,0.4456601644205562
1325.7014244481845,286694.49600767053,0.4458242733012058
1325.7028133356391,286758.3678139815,0.4459883821268872
1325.7042022230935,286582.36735100264,0.4461524909525418
1325.7055911110135,286644.2235741451,0.4463165998332182
1325.7069799984667,286580.5675439994,0.44648070865873846
1325.7083688859213,286593.2830863091,0.4466448174844199
1325.7097577733755,286638.2583286704,0.44680892631004765
1325.7111466612946,286567.95061082236,0.4469730351906166
1325.712535548749,286747.844414784,0.4471371440162712
1325.7139244362031,286560.2885210761,0.4473012528418989
1325.7153133236568,286638.24240789074,0.4474653616674729
1325.716702211577,286521.85612956213,0.44762947054817614
1325.7180910990305,286533.8292184295,0.44779357937372327
1325.7194799864844,286597.70341136854,0.44795768819932413
1325.720868873939,286649.11702625605,0.4481217970250056
1325.7222577618588,286503.4464423441,0.44828590590565515
1325.7236466493125,286539.2387940721,0.44845001473122914
1325.7250355367669,286546.4792707566,0.44861412355688374
1325.7264244242203,286840.8506525817,0.44877823238243086
1325.7278133116745,286402.87519239803,0.4489423412080586
1325.7292021991286,286626.14270272054,0.44910645003368627
1325.7305910870489,286530.1102148299,0.44927055891438955
1325.7319799745026,286700.68867976626,0.44943466773996354
1325.733368861956,286756.81971697416,0.44959877656551067
1325.7347577494106,286588.57902588573,0.44976288539119214
1325.7361466368645,286759.7657842138,0.449926994216793
1325.7375355243178,286678.9547843029,0.45009110304231326
1325.7389244117724,286602.0236251148,0.4502552118679947
1325.7403132992274,286855.9550324002,0.45041932069372986
1325.741702186681,286836.0919757733,0.45058342951930386
1325.743091074601,286734.86055425776,0.4507475383999534
1325.7444799620544,286571.1446947096,0.45091164722550053
1325.7458688495087,286881.10212675424,0.45107575605115513
1325.7472577369626,286902.4249703296,0.451239864876756
1325.7486466244166,286674.53126607713,0.45140397370235685
1325.7500355118707,286710.24573977955,0.4515680825279846
1325.7514243993246,286476.59003602556,0.45173219135358544
1325.7528132867792,286694.40153755486,0.45189630017926685
1325.7542021742333,286831.6703687384,0.4520604090048946
1325.7555910616866,286636.23936364136,0.45222451783041484
1325.756979949141,286685.8197022255,0.45238862665606944
1325.7583688365958,286725.8529000397,0.45255273548177777
1325.7597577240492,286753.46152048244,0.4527168443073249
1325.761146611503,286736.0347500193,0.4528809531328989
1325.7625354989575,286668.2375588452,0.45304506195858035
1325.7639243864114,286583.7105704674,0.45320917078418116
1325.7653132738656,286526.4814329002,0.4533732796098089
1325.7667021613195,286687.1188391618,0.45353738843540975
1325.7680910487734,286898.09369576955,0.4537014972610106
1325.7694799362273,286496.32982437697,0.4538656060866115
1325.7708688236814,286472.16726993694,0.4540297149122392
1325.7722577111356,286573.2109560303,0.45419382373786693
1325.7736465981234,286517.556082699,0.4543579325083922
1325.7750354855782,286613.04978375696,0.4545220413341005
1325.7764243730328,286514.36268527,0.454686150159782
1325.7778132604865,286519.41740137123,0.45485025898535597
1325.7792021479402,286552.8853740155,0.45501436781092996
1325.7805910353948,286543.9126511371,0.45517847663661143
1325.781979922848,286547.33700506564,0.4553425854621317
1325.783368810302,286520.3558531223,0.4555066942877325
1325.7847576972908,286575.94351398194,0.45567080305839214
1325.7861465847445,286596.9837103053,0.45583491188396613
1325.7875354721984,286450.32280009275,0.455999020709567
1325.788924359653,286684.40072295966,0.45616312953524846
1325.7903132471076,286722.0729695866,0.4563272383609299
1325.7917021345618,286454.4153225553,0.4564913471865576
1325.7930910215491,286646.1679828322,0.45665545595702917
1325.7944799090042,286558.4556921077,0.45681956478276436
1325.7958687964576,286925.6652929905,0.4569836736083115
1325.797257683911,286744.3428476897,0.4571477824338586
1325.798646571366,286742.8894355765,0.45731189125956695
1325.800035458354,286706.8769462282,0.45747600003011907
1325.8014243458078,286615.2538709431,0.45764010885571993
1325.802813233263,286547.5599718172,0.45780421768145513
1325.804202120716,286596.22551600554,0.4579683265069485
1325.8055910077044,286640.9399605865,0.45813243527755443
1325.806979895159,286456.53756420326,0.4582965441032359
1325.8083687826127,286558.2257784109,0.4584606529288099
1325.8097576700666,287048.83183563163,0.4586247617544107
1325.8111465570553,286708.82770878065,0.45878887052504347
1325.81253544451,286673.61255600804,0.4589529793507518
1325.8139243319636,286805.17182200984,0.4591170881762989
1325.8153132189516,286721.9817779736,0.4592811969468511
1325.8167021064062,286663.7326325245,0.4594453057725325
1325.81809099386,286607.62398919853,0.45960941459813337
1325.8194798808474,286702.2992545085,0.45977352336860494
1325.820868768302,286673.3613937426,0.4599376321942864
1325.8222576557562,286386.47597767104,0.46010174101991413
1325.8236465427447,286985.8249954656,0.46026584979052
1325.8250354301993,286602.01922279573,0.46042995861620145
1325.826424317653,286804.1130577271,0.46059406744177545
1325.8278132046416,286581.7689210131,0.4607581762124082
1325.8292020920956,286625.2764939509,0.4609222850380091
1325.8305909795492,286623.70160274045,0.4610863938635831
1325.8319798665375,286516.585630015,0.46125050263416206
1325.8333687539916,286433.88310843764,0.4614146114597898
1325.8347576409806,286487.0228015423,0.46157872023044944
1325.8361465284345,286581.7875933822,0.4617428290560503
1325.8375354158875,286848.0116133181,0.4619069378815437
1325.8389243028764,286613.532380381,0.4620710466522033
1325.8403131903308,286784.93675805593,0.4622351554778579
1325.8417020773186,286688.85430426354,0.4623992642483832
1325.843090964773,286843.73792980274,0.4625633730740378
1325.844479851762,286735.9718560021,0.4627274818446974
1325.845868739216,286676.4127908089,0.4628915906703251
1325.8472576262045,286630.2507924342,0.463055699440931
1325.8486465136582,286487.08177495515,0.463219808266505
1325.8500354011126,286414.12304057914,0.4633839170921596
1325.8514242881004,286577.65851707745,0.4635480258626849
1325.8528131755545,286510.2201452552,0.4637121346883126
1325.8542020625428,286781.56230928877,0.4638762434588916
1325.855590949997,286659.3068590332,0.46404035228451934
1325.8569798369854,286586.2293189191,0.46420446105512525
1325.8583687244388,286625.0130921359,0.4643685698806724
1325.8597576114273,286719.9641758057,0.4645326786512783
1325.8611464984162,286628.2486789449,0.4646967874219379
1325.8625353858708,286558.5304308423,0.46486089624761934
1325.8639242728584,286511.35509226733,0.4650250050181178
1325.8653131603126,286896.05971685925,0.4651891138437455
1325.8667020473015,286649.77570975584,0.4653532226144051
1325.8680909347547,286635.9057124908,0.46551733143992535
1325.8694798217434,286603.9028303571,0.46568144021055813
1325.8708687091978,286625.5695069559,0.4658455490362127
1325.872257596186,286585.71719483554,0.46600965780679177
1325.8736464831745,286667.77021269576,0.4661737665773976
1325.8750353706284,286578.62998858624,0.4663378754029985
1325.8764242576176,286531.3988062687,0.466501984173685
1325.877813145071,286634.40115604823,0.4666660929992321
1325.8792020320586,286683.7110239364,0.46683020176973056
1325.880590919048,286874.6219993979,0.4669943105404439
1325.8819798065015,286801.77483243647,0.467158419365991
1325.8833686934902,286746.08062654024,0.4673225281366238
1325.8847575809448,286760.01218282146,0.46748663696230525
1325.8861464679323,286846.9484097568,0.46765074573280363
1325.8875353549208,286647.5967879874,0.46781485450340954
1325.8889242423754,286717.13026918337,0.467978963329091
1325.890313129363,286679.610642454,0.46814307209958944
1325.8917020163512,286538.80618327396,0.4683071808701684
1325.893090903806,286403.6663030591,0.46847128969587676
1325.894479790795,286532.68592044234,0.4686353984665364
1325.895868677783,286614.3535778645,0.4687995072370886
1325.8972575647706,286681.95965927537,0.468963616007587
1325.8986464522254,286664.6746533994,0.4691277248332953
1325.9000353392137,286548.92263875325,0.46929183360387433
1325.9014242262012,286612.4590309778,0.46945594237437277
1325.9028131136556,286523.40208510857,0.46962005120002737
1325.9042020006445,286608.87769728,0.46978415997068695
1325.9055908876328,286495.5417959093,0.469948268741266
1325.9069797746215,286644.3996520763,0.47011237751189877
1325.908368662075,286681.5799776778,0.4702764863374459
1325.909757549063,286650.14949092537,0.470440595107998
1325.911146436052,286586.3917181158,0.47060470387865766
1325.9125353230404,286572.1825708216,0.47076881264926357
1325.9139242104945,286632.2170562297,0.4709329214748913
1325.9153130974823,286646.5311792034,0.4710970302454166
1325.916701984471,286708.62721833284,0.4712611390160493
1325.9180908714595,286703.31616920553,0.47142524778665523
1325.9194797589132,286675.0595067799,0.4715893566122292
1325.920868645902,286691.2901059453,0.471753465382862
1325.9222575328904,286561.10932841647,0.47191757415346786
1325.9236464198782,286607.6400218225,0.47208168292399316
1325.9250353068671,286653.82742379035,0.4722457916946528
1325.9264241943213,286670.40285518783,0.47240990052028053
1325.9278130813088,286816.15269191784,0.4725740092907789
1325.9292019682978,286701.4493189497,0.47273811806143856
1325.9305908552867,286757.74286200304,0.4729022268320982
1325.9319797422752,286691.95289477764,0.47306633560270406
1325.9333686292632,286741.4465194488,0.47323044437325623
1325.9347575162515,286692.0881259629,0.4733945531438353
1325.9361464037054,286547.203587672,0.47355866196943613
1325.9375352906939,286603.62003718864,0.47372277074004204
1325.9389241776826,286727.3220285993,0.47388687951067476
1325.9403130646706,286681.1941687985,0.47405098828122694
1325.9417019516588,286757.9732500367,0.474215097051806
1325.9430908386478,286628.4065661103,0.47437920582246557
1325.9444797256365,286685.06816443417,0.47454331459309834
1325.9458686126238,286652.0535414914,0.4747074233635699
1325.9472574996128,286481.59207792685,0.47487153213422956
1325.9486463870676,286685.29567290127,0.47503564095993783
1325.950035274055,286728.07942478213,0.4751997497304094
1325.9514241610436,286651.53398729314,0.4753638585010422
1325.9528130480326,286656.04207570443,0.4755279672717018
1325.9542019350204,286670.6014041665,0.4756920760422271
1325.9555908220088,286594.00797535584,0.475856184812833
1325.956979708997,286671.60338458105,0.476020293583412
1325.9583685959853,286555.62157282385,0.47618440235399107
1325.9597574829738,286630.3242562503,0.4763485111245969
1325.961146369962,286670.1497533553,0.47651261989517596
1325.9625352569512,286606.6855521504,0.47667672866586247
1325.9639241439393,286636.50526260573,0.4768408374364146
1325.9653130309275,286639.5761048193,0.47700494620699363
1325.9667019179167,286539.5367576053,0.47716905497768014
1325.9694796918927,286648.3808156169,0.47749727251878443
1325.9708685788814,286686.57815157645,0.4776613812894172
1325.9722574658692,286522.97826845053,0.4778254900599425
1325.9736463528575,286520.99081169924,0.47798959883052156
1325.9750352398464,286580.6913982433,0.47815370760118114
1325.9764241268347,286596.8978637629,0.4783178163717602
1325.9778130138232,286720.7382959541,0.4784819251423661
1325.9792019008114,286534.6081797527,0.4786460339129451
1325.9805907878003,286578.9888834787,0.4788101426836047
1325.9819796747886,286585.01731098857,0.47897425145418376
1325.9833685617764,286742.6698362761,0.47913836022470907
1325.9847574487649,286683.12307825463,0.4793024689953149
1325.9861463357536,286769.50279192714,0.4794665777659477
1325.9875352227411,286646.8257055957,0.47963068653644614
1325.98892410973,286491.24472376856,0.4797947953071058
1325.9903129967186,286606.63957062445,0.47995890407771163
1325.991701883241,286584.9061154068,0.480123012793242
1325.99309077023,286514.56838016165,0.4802871215639285
1325.994479657218,286568.8474477675,0.4804512303344806
1325.995868544206,286733.8056256833,0.4806153391050059
1325.9972574311948,286786.0706415985,0.48077944787566557
1325.9986463181833,286731.0613838284,0.4809435566462714
1326.0000352051718,286647.74910426466,0.48110766541687733
1326.0014240921598,286649.22609358176,0.4812717741874295
1326.0028129791488,286792.9756234158,0.48143588295808915
1326.0042018656716,286663.7089009433,0.4815999916736732
1326.0055907526594,286679.23438680626,0.4817641004441985
1326.006979639648,286702.19234424236,0.48192820921483126
1326.0083685266366,286586.7748170978,0.4820923179854371
1326.009757413624,286708.52237674955,0.4822564267559087
1326.0111463006128,286616.41365821345,0.48242053552656833
1326.0125351871359,286625.86478587764,0.48258464424217923
1326.013924074124,286698.35784579033,0.4827487530127314
1326.0153129611128,286652.66242082964,0.48291286178339105
1326.016701848101,286662.34976191056,0.4830769705539701
1326.0180907350896,286650.47579004103,0.48324107932457594
1326.0194796220778,286728.84489299986,0.483405188095155
1326.0208685086004,286609.3897905854,0.4835692968107122
1326.0222573955887,286621.2988081634,0.4837334055812912
1326.0236462825771,286704.19455403136,0.4838975143518971
1326.025035169566,286611.8403947685,0.48406162312255674
1326.0264240560891,286746.9517532989,0.48422573183816764
1326.0278129430765,286681.2417333807,0.4843898406086392
1326.0292018300654,286674.83640660264,0.48455394937929885
1326.0305907170543,286688.0613298019,0.4847180581499585
1326.0319796040421,286695.346567085,0.48488216692048375
1326.0333684905647,286765.2058373762,0.48504627563604097
1326.0347573775537,286619.02175303,0.4852103844067006
1326.0361462645415,286547.110192569,0.48537449317722586
1326.0375351515304,286595.0103141671,0.4855386019478855
1326.038924038053,286707.61462460447,0.4857027106634427
1326.040312925041,286579.06994035083,0.48586681943399485
1326.0417018120295,286521.9159276666,0.48603092820460075
1326.0430906985519,286694.15881715657,0.4861950369201311
1326.0444795855406,286575.9511179087,0.4863591456907638
1326.0458684725286,286539.94364243303,0.486523254461316
1326.0472573595168,286559.2491227414,0.48668736323189504
1326.04864624604,286584.76596913324,0.4868514719475328
1326.0500351330286,286659.252670674,0.4870155807181387
1326.0514240200168,286635.8620763357,0.48717968948871776
1326.0528129065406,286568.37336313026,0.48734379820440926
1326.054201793528,286668.5747117002,0.48750790697488083
1326.0555906805162,286609.6775818336,0.4876720157454599
1326.0569795670394,286567.6533650834,0.4878361244610977
