flare_phase,null_hypothesis_cum_dist,observed_cum_dist
0.159723210501487,0.15858710725261155,0.16778523489932887
0.159988377937736,0.15885380068562815,0.1691275167785235
0.162933322158533,0.161806862318971,0.1704697986577181
0.163131016635452,0.16200815947310587,0.17181208053691274
0.16483672827988,0.16371258565143096,0.17315436241610738
0.165,0.16387956356721867,0.174496644295302
0.165,0.16387956356721867,0.17583892617449665
0.165847461290071,0.1647231856097678,0.17718120805369128
0.165925870983075,0.16480251463767526,0.17852348993288591
0.166836117696611,0.16570970714401242,0.17986577181208055
0.16744112353058,0.1663120361269851,0.18120805369127516
0.16899999999999998,0.16787958156919036,0.1825503355704698
0.169646079703729,0.1685350645354656,0.18389261744966443
0.171,0.16990696987171347,0.18523489932885906
0.17183640609440196,0.1707530434136138,0.1865771812080537
0.176057832064233,0.17501008777083982,0.18791946308724833
0.17631887875492103,0.17527539133469863,0.18926174496644296
0.17766762903153602,0.17665407025555785,0.1906040268456376
0.17823286992012602,0.1772315851493046,0.1919463087248322
0.181544746037682,0.18062165765141067,0.19328859060402684
0.183194124746531,0.18227921101458044,0.19463087248322147
0.18486051102257603,0.18396635133327563,0.1959731543624161
0.18573799881994002,0.18485546190131957,0.19731543624161074
0.18782633903453896,0.1869690472265225,0.19865771812080538
0.18813543209171002,0.18728743384872204,0.2
0.18892400395785802,0.1880790618231686,0.20134228187919462
0.189532664340678,0.18869768146775093,0.20268456375838925
0.193,0.19222887617183382,0.2040268456375839
0.19467400760986897,0.1939255315935286,0.20536912751677852
0.195855136632795,0.19513109450176508,0.20671140939597316
0.19699999999999998,0.19629217262714577,0.2080536912751678
0.198,0.19730668644740282,0.20939597315436242
0.19826775403212,0.19757366915726524,0.21073825503355706
0.19955727199843898,0.1988728844322305,0.21208053691275167
0.19988350728897897,0.19919710217427233,0.2134228187919463
0.20600000000000002,0.20541226002524368,0.21476510067114093
0.207200494693769,0.20665484942443593,0.21610738255033557
0.20757157135912302,0.2070381873786349,0.2174496644295302
0.20800000000000002,0.20747734420566208,0.21879194630872484
0.209233934468925,0.20874224244816597,0.22013422818791947
0.21010815476002398,0.20964560847967068,0.2214765100671141
0.210980660823975,0.21054290544486498,0.22281879194630871
0.21148508296257199,0.21106327602003064,0.22416107382550335
0.2132,0.21283143613492006,0.22550335570469798
0.21402969845088798,0.21367910890028133,0.22684563758389262
0.219019054592106,0.2187767215821601,0.22818791946308725
0.22775177783359804,0.22777653961019692,0.2295302013422819
0.22899999999999998,0.22905709455723097,0.23087248322147652
0.229679657510251,0.22975121218075503,0.23221476510067113
0.231,0.23105867683336853,0.23355704697986576
0.23104252344706602,0.23109984212334075,0.2348993288590604
0.231622006414041,0.23167461871236297,0.23624161073825503
0.23170386798326198,0.23175308302206163,0.23758389261744967
0.232292178647108,0.23235766402710462,0.2389261744966443
0.23268069506366,0.23275394662449406,0.24026845637583893
0.23300084551553302,0.2330822188107908,0.24161073825503357
0.233537951135203,0.23363292293984683,0.24295302013422818
0.235,0.23512335292701594,0.2442953020134228
0.23543338127591099,0.23556402089458844,0.24563758389261744
0.23568341477579396,0.23582027854401774,0.24697986577181208
0.23654435520342498,0.23671258228595587,0.2483221476510067
0.236940324430638,0.2371201105524455,0.24966442953020135
0.239005018591873,0.23927510324290374,0.25100671140939596
0.24140598480750303,0.24176053041116716,0.2523489932885906
0.242,0.24237885834041598,0.2536912751677852
0.242136966627818,0.2425207509416023,0.2550335570469799
0.244490156149256,0.24495596939860498,0.2563758389261745
0.24498388901514298,0.2454678044508637,0.25771812080536916
0.245,0.24548184160979045,0.25906040268456376
0.245701249625857,0.24621098176623404,0.26040268456375837
0.245900759324405,0.24642058987821153,0.26174496644295303
0.250984779034776,0.2516776146078795,0.26308724832214764
0.252,0.2527260151574893,0.2644295302013423
0.252,0.2527260151574893,0.2657718120805369
0.253412955376765,0.2541873426122678,0.26711409395973157
0.255088506522533,0.25592028766008046,0.2684563758389262
0.258,0.258918257225834,0.2697986577181208
0.258229161264906,0.25915854077323547,0.27114093959731544
0.25846612192045604,0.2594018311640134,0.27248322147651005
0.258522031134327,0.2594584416468886,0.2738255033557047
0.26091932314796,0.261938885313432,0.2751677852348993
0.262966295843153,0.26405031267554147,0.276510067114094
0.263973103001227,0.2650862336311428,0.2778523489932886
0.264,0.2651139336200834,0.2791946308724832
0.267805786342619,0.26901306335905373,0.28053691275167786
0.268040070625531,0.2692502997213298,0.28187919463087246
0.26899999999999996,0.2702292016040088,0.2832214765100671
0.27526266355938694,0.27664492732236856,0.28456375838926173
0.27798947701675397,0.27943192212989154,0.2859060402684564
0.279394487033054,0.2808682813257385,0.287248322147651
0.280794103042729,0.2822938431813385,0.28859060402684567
0.284831640573588,0.2864359780224677,0.28993288590604027
0.285333764002795,0.2869482115461219,0.2912751677852349
0.28600000000000003,0.2876327162261264,0.29261744966442954
0.28658308954463596,0.28823524207246665,0.29395973154362415
0.288437844083607,0.29014340055982796,0.2953020134228188
0.288641103007834,0.2903444833283223,0.2966442953020134
0.289390512233882,0.2911136718735695,0.2979865771812081
0.290124991703182,0.29185644920843706,0.2993288590604027
0.290241542678015,0.2919751505703218,0.3006711409395973
0.292,0.2937676989962947,0.30201342281879195
0.294,0.2958102145340283,0.30335570469798656
0.294528813895089,0.2963437243984398,0.3046979865771812
0.295,0.2968213441438855,0.30604026845637583
0.297,0.2988337772163077,0.3073825503355705
0.29927056538790603,0.30112517126675814,0.3087248322147651
0.30003519590031397,0.30188580036307733,0.3100671140939597
0.3002279409040611,0.302087552321977,0.31140939597315437
0.300934898384002,0.30279380926631955,0.312751677852349
0.30155437350370196,0.30342405825099467,0.31409395973154364
0.30169632356196,0.3035635321232816,0.31543624161073824
0.303478351606626,0.3053578259017006,0.3167785234899329
0.30559049738272903,0.3074845445537227,0.3181208053691275
0.306,0.30789258869284536,0.3194630872483222
0.306116804007023,0.3080079328876259,0.3208053691275168
0.306416432309442,0.30830900598616584,0.3221476510067114
0.307,0.30889406182909457,0.32348993288590605
0.308,0.3099000829984107,0.32483221476510066
0.30835520113499604,0.310260851276452,0.3261744966442953
0.30835892986346003,0.3102651890931919,0.3275167785234899
0.3092508468462,0.31116985654440577,0.3288590604026846
0.31,0.31192403579445377,0.3302013422818792
0.31,0.31192403579445377,0.3315436241610738
0.311983049132286,0.31393132526151124,0.33288590604026846
0.312482163842146,0.31443713477611396,0.33422818791946307
0.31268087318522697,0.3146362354404027,0.33557046979865773
0.312954692402208,0.31491752164514536,0.33691275167785234
0.318216472682806,0.320212220229597,0.338255033557047
0.319,0.3209932252679839,0.3395973154362416
0.320604805114607,0.32259578183436155,0.3409395973154362
0.322112308431572,0.32410220038224413,0.3422818791946309
0.322459193885333,0.3244480119717212,0.3436241610738255
0.32250433974390896,0.3244962775539141,0.34496644295302015
0.323069355292822,0.3250659014875351,0.34630872483221475
0.324935033390898,0.3269212912632142,0.3476510067114094
0.326274873975617,0.32825330517054324,0.348993288590604
0.327,0.32897187259803823,0.3503355704697987
0.327100737555643,0.3290714401264422,0.3516778523489933
0.327408900419342,0.3293757769645351,0.3530201342281879
0.32835180792044,0.33030075280225984,0.35436241610738256
0.328574146714104,0.33052059186084737,0.35570469798657717
0.32933829215478605,0.331264531843973,0.35704697986577183
0.33,0.331914894438101,0.35838926174496644
0.33091922764923,0.33281931560148803,0.3597315436241611
0.33114682603054696,0.33304682485974146,0.3610738255033557
0.331382324862451,0.333276811700842,0.3624161073825503
0.33399999999999996,0.335892325306235,0.363758389261745
0.3358206820455711,0.3376786993354391,0.3651006711409396
0.338812543090012,0.34062204687807224,0.36644295302013424
0.339323575942838,0.34113595772491895,0.36778523489932885
0.3397164741157331,0.34152716221268264,0.3691275167785235
0.35,0.3517549470009697,0.3704697986577181
0.35266179749477,0.35439359377062424,0.3718120805369127
0.35314267583760406,0.3548745658585809,0.3731543624161074
0.356478812444762,0.35818937110651905,0.374496644295302
0.3576477610254721,0.3593485098964227,0.37583892617449666
0.359754522662745,0.3614440073300527,0.37718120805369126
0.35988231293441497,0.36157120523298913,0.3785234899328859
0.36,0.3616885468783975,0.37986577181208053
0.36209526944054404,0.36377360035912576,0.3812080536912752
0.36315816313513005,0.36480658980319947,0.3825503355704698
0.36380046184000703,0.36543665425576954,0.3838926174496644
0.363880293981094,0.3655133277376661,0.38523489932885907
0.36598080977695896,0.36759297386867695,0.3865771812080537
0.3661339129329821,0.36774635338255524,0.38791946308724834
0.3676405521631621,0.36922867336805404,0.38926174496644295
0.369,0.37056603972596014,0.3906040268456376
0.374983514544031,0.3764410190232087,0.3919463087248322
0.377224349444212,0.3786423373424039,0.3932885906040268
0.37731225750905295,0.3787305117827603,0.3946308724832215
0.37982828441704497,0.38120121224957926,0.3959731543624161
0.38,0.3813686261501828,0.39731543624161075
0.381,0.3823343173982589,0.39865771812080536
0.382,0.3832844159883001,0.4
0.38220750187441704,0.38348166457921623,0.40134228187919463
0.3824552046228121,0.3837181559524115,0.40268456375838924
0.38426716861073607,0.3854450828362027,0.4040268456375839
0.386,0.3871192516481578,0.4053691275167785
0.387463234188387,0.38855557982128675,0.40671140939597317
0.38986949884903604,0.3908902898045829,0.4080536912751678
0.391891927891599,0.39285770609193826,0.40939597315436244
0.392,0.3929626343413823,0.41073825503355704
0.39571432631780895,0.39654970762760283,0.4120805369127517
0.397418263558034,0.3982201382499919,0.4134228187919463
0.398924608245522,0.39969635524804864,0.4147651006711409
0.40005949305724003,0.4008091086556793,0.4161073825503356
0.4012,0.4019155204819231,0.4174496644295302
0.40195511286148494,0.4026460803901618,0.41879194630872485
0.40471078942469296,0.40533533650306247,0.42013422818791946
0.406,0.4066005112963135,0.4214765100671141
0.40840786313863703,0.40895966917049137,0.4228187919463087
0.408789872851955,0.4093348444868645,0.42416107382550333
0.41200000000000003,0.41249590926087604,0.425503355704698
0.412575221462327,0.4130498477509273,0.4268456375838926
0.413537372272597,0.413976855019068,0.42818791946308726
0.415,0.4153953700511664,0.42953020134228187
0.41598047141209005,0.41635704875030494,0.43087248322147653
0.41909029549381205,0.4194366651157512,0.43221476510067114
0.41984752007883297,0.42018529147439226,0.43355704697986575
0.42160036299384707,0.4219168884785214,0.4348993288590604
0.42200000000000004,0.4223099705672468,0.436241610738255
0.42275120616837397,0.4230466817029767,0.4375838926174497
0.423,0.42329047735251757,0.4389261744966443
0.425,0.42526883115310476,0.44026845637583895
0.42700000000000005,0.4272380779918976,0.44161073825503355
0.42896706449461497,0.42914965604992844,0.4429530201342282
0.42952365679607896,0.429690425486583,0.4442953020134228
0.431,0.431151667015779,0.44563758389261743
0.433,0.43313326782126965,0.4469798657718121
0.4340173207404961,0.4341402586469405,0.4483221476510067
0.43486279298550107,0.4349708536972471,0.44966442953020136
0.438838231450473,0.4389091694047211,0.45100671140939597
0.43948624562178606,0.43954387555718605,0.45234899328859063
0.44,0.440047738762579,0.45369127516778524
0.440390954346625,0.4404299447027995,0.45503355704697984
0.44216978034742793,0.44212664821733133,0.4563758389261745
0.44299999999999995,0.44294413506081703,0.4577181208053691
0.443624475836239,0.4435607957253184,0.4590604026845638
0.44631963051923795,0.4462283741852408,0.4604026845637584
0.44706775466875104,0.44696090818877604,0.46174496644295304
0.4482937033968621,0.4481729106903416,0.46308724832214765
0.45320687553484096,0.45305045650322323,0.46442953020134226
0.453822563869839,0.4536589857078458,0.4657718120805369
0.457,0.45673950505650784,0.4671140939597315
0.46559002277083394,0.4652192621889119,0.4684563758389262
0.466504950437553,0.46612590111429464,0.4697986577181208
0.46726916115282396,0.4668690208223212,0.47114093959731546
0.467663884949649,0.4672477188841416,0.47248322147651006
0.47100000000000003,0.4704834412625178,0.4738255033557047
0.473,0.472470348239438,0.47516778523489933
0.473,0.472470348239438,0.47651006711409394
0.47600000000000003,0.47547883170704613,0.4778523489932886
0.47634920737533204,0.4758316068478863,0.4791946308724832
0.477481423070397,0.4769846258636325,0.48053691275167787
0.478564850342448,0.47808810680079267,0.4818791946308725
0.478766455872906,0.4782930550229179,0.48322147651006714
0.479698134651356,0.47924967207661473,0.48456375838926175
0.4797941208745611,0.47934763333313307,0.48590604026845635
0.482869483542246,0.4825015113065287,0.487248322147651
0.483086231087981,0.48272853117055153,0.4885906040268456
0.48457790447248705,0.48426990496313427,0.4899328859060403
0.48728628745767,0.4870628635118289,0.4912751677852349
0.48958667028457203,0.48942582464118184,0.49261744966442955
0.4903150910627,0.49016241958453377,0.49395973154362416
0.49200000000000005,0.49186929912967087,0.49530201342281877
0.49335688279910206,0.4932348945865833,0.4966442953020134
0.499,0.49887277020941395,0.49798657718120803
0.499325527239111,0.4991967735089282,0.4993288590604027
0.499809719329056,0.49968829254223374,0.5006711409395973
0.500257698926132,0.5001401805378667,0.5020134228187919
0.5038851555066579,0.5038179688615341,0.5033557046979866
0.5043147290325439,0.5042521870252852,0.5046979865771812
0.504494441285251,0.5044344778746778,0.5060402684563758
0.505677660857601,0.5056250300933467,0.5073825503355704
0.507819356830055,0.507778799858733,0.508724832214765
0.507898004403621,0.5078552238723079,0.5100671140939598
0.5079154734945339,0.5078732298499163,0.5114093959731544
0.509,0.508966109399715,0.512751677852349
0.51345602751074,0.5134703362871882,0.5140939597315436
0.514,0.5140224039899035,0.5154362416107383
0.517,0.517055343389411,0.5167785234899329
0.518990344711036,0.5190724618839915,0.5181208053691275
0.519110786103328,0.5191914618733916,0.5194630872483221
0.5201055948953901,0.5201938481851102,0.5208053691275167
0.525,0.5251456297272632,0.5221476510067115
0.527,0.5271403064654546,0.5234899328859061
0.528358875832743,0.5284889490849638,0.5248322147651007
0.531282009163511,0.5314267182019845,0.5261744966442953
0.532042560601003,0.5321919193970635,0.5275167785234899
0.5329999999999999,0.5331625107089603,0.5288590604026846
0.533789199447775,0.5339569120457595,0.5302013422818792
0.536697925131881,0.5369074171250404,0.5315436241610738
0.540822166307732,0.5411401922262634,0.5328859060402684
0.54177784886277,0.542116459797356,0.5342281879194631
0.542920022807405,0.5432834732493911,0.5355704697986577
0.544,0.5443919892151737,0.5369127516778524
0.544798547399993,0.5452121114798538,0.538255033557047
0.5456803917923111,0.5461123538024297,0.5395973154362416
0.546296390702118,0.546736631321886,0.5409395973154363
0.5479999999999999,0.5484524251991493,0.5422818791946309
0.549591958518266,0.5500858438241466,0.5436241610738255
0.55,0.5505000919663187,0.5449664429530201
0.553857141445916,0.5544324553877342,0.5463087248322148
0.5556062588459251,0.556204815521679,0.5476510067114094
0.556521665112213,0.5571301490964692,0.548993288590604
0.5567180657990339,0.5573321614755262,0.5503355704697986
0.5579999999999999,0.5586354696894573,0.5516778523489932
0.5579999999999999,0.5586354696894573,0.553020134228188
0.558423410988211,0.5590679999358659,0.5543624161073826
0.56,0.5606693921212251,0.5557046979865772
0.560888377318636,0.5615649517008743,0.5570469798657718
0.56165343950047,0.5623442863266666,0.5583892617449664
0.562,0.5626969118087992,0.5597315436241611
0.5642333550597961,0.5649788487865509,0.5610738255033557
0.566983907485652,0.5677945934988458,0.5624161073825503
0.5685459362107629,0.5693915219007044,0.5637583892617449
0.569257316208382,0.5701184485966209,0.5651006711409396
0.5702348933960961,0.5711169999205402,0.5664429530201343
0.5710000000000001,0.5719039643532612,0.5677852348993289
0.5770000000000001,0.5779715726853061,0.5691275167785235
0.5770000000000001,0.5779715726853061,0.5704697986577181
0.57847875768633,0.5794764889249465,0.5718120805369128
0.578742774665746,0.5797443832101139,0.5731543624161074
0.5796704581636021,0.5806880511648062,0.574496644295302
0.58,0.5810230364260491,0.5758389261744966
0.581551022007483,0.5825970743691559,0.5771812080536913
0.58213306825032,0.5831827717165169,0.5785234899328859
0.5825092068967149,0.5835643616253756,0.5798657718120805
0.5854370342631279,0.5865167134787416,0.5812080536912752
0.5870000000000001,0.5881036045407084,0.5825503355704698
0.589818142449079,0.5909810836003471,0.5838926174496645
0.589861639810191,0.5910246405963986,0.5852348993288591
0.592593265550849,0.5938013283114133,0.5865771812080537
0.595,0.5962460898913889,0.5879194630872483
0.598461125998451,0.5997871401630073,0.5892617449664429
0.599,0.6003408743480215,0.5906040268456376
0.601378810017973,0.60277401171732,0.5919463087248322
0.603,0.6044212316759855,0.5932885906040268
0.605818632889994,0.6072618542019441,0.5946308724832214
0.6062739064377161,0.6077208190669253,0.5959731543624162
0.6080188777242671,0.6094982531217809,0.5973154362416108
0.6090685416170191,0.6105641363183345,0.5986577181208054
0.610205081424033,0.6117167303098502,0.6
0.610840661309323,0.6123546688350239,0.6013422818791946
0.611310168889027,0.612825228150437,0.6026845637583893
0.611472872116802,0.6129903084039208,0.6040268456375839
0.6116928765976078,0.6132107243344693,0.6053691275167785
0.611841568179803,0.6133590156871989,0.6067114093959731
0.61256542337174,0.6140943113162496,0.6080536912751678
0.613199476529694,0.6147444578257893,0.6093959731543624
0.6168902976554139,0.6185058430628693,0.610738255033557
0.621390506449449,0.6230912949925996,0.6120805369127517
0.622514671135703,0.6242357214885434,0.6134228187919463
0.624,0.6257622543995491,0.614765100671141
0.624843007382375,0.6266358564269282,0.6161073825503356
0.624889852648416,0.626679881205051,0.6174496644295302
0.626385420886313,0.6282219926233658,0.6187919463087248
0.627228646878647,0.6290927241552168,0.6201342281879194
0.6277483515823521,0.6296275288145635,0.6214765100671141
0.628,0.6298880551828322,0.6228187919463087
0.6280471339690179,0.6299355311966119,0.6241610738255033
0.6289841445589021,0.6309009886255547,0.625503355704698
0.632117873100731,0.6341134342841067,0.6268456375838927
0.632140516339426,0.6341424634451913,0.6281879194630873
0.6336465084606601,0.6356867829934537,0.6295302013422819
0.634587618319319,0.6366496668810316,0.6308724832214765
0.634940641332695,0.6370139036070751,0.6322147651006711
0.6354614657751639,0.6375492475054118,0.6335570469798658
0.639,0.6411772047619135,0.6348993288590604
0.6392245912901651,0.6414099861822207,0.636241610738255
0.640519067391915,0.6427236557531129,0.6375838926174496
0.645589496958556,0.6478785080913585,0.6389261744966444
0.6465063019128751,0.6488141970195153,0.640268456375839
0.6485721607770311,0.6509240919487735,0.6416107382550336
0.649209657817282,0.6515713119728983,0.6429530201342282
0.6498592913669531,0.6522379600944197,0.6442953020134228
0.6509999999999999,0.6534000667636318,0.6456375838926175
0.653539340749216,0.6559637266714992,0.6469798657718121
0.655,0.6574619876590914,0.6483221476510067
0.657404579760786,0.6599110017499854,0.6496644295302013
0.6579999999999999,0.660514459050536,0.6510067114093959
0.658242346970516,0.660761482346603,0.6523489932885906
0.6587642570947261,0.6612879395588481,0.6536912751677852
0.661010857606671,0.6635653263039134,0.6550335570469799
0.661984027177456,0.6645573591234406,0.6563758389261745
0.664,0.6666175697234618,0.6577181208053692
0.664176248030035,0.6667968635931176,0.6590604026845638
0.667699028152525,0.670385311219259,0.6604026845637584
0.6680495782350789,0.6707453561139033,0.661744966442953
0.669,0.6717133122864701,0.6630872483221476
0.67,0.6727281803190269,0.6644295302013423
0.670379921908429,0.6731135964682053,0.6657718120805369
0.6704792380291651,0.6732108468482177,0.6671140939597315
0.6709999999999999,0.6737380903125766,0.6684563758389261
0.6725285065170649,0.6752813159902255,0.6697986577181209
0.674,0.6767584961261044,0.6711409395973155
0.676001125966691,0.6787719975481504,0.6724832214765101
0.676359838220736,0.6791373675879407,0.6738255033557047
0.6795,0.6822043945128776,0.6751677852348993
0.6805217177578979,0.6832251940477788,0.676510067114094
0.683281929317435,0.6859647363493141,0.6778523489932886
0.685353312152272,0.6880271568774209,0.6791946308724832
0.6866673644218549,0.6893370575671323,0.6805369127516778
0.686727067396134,0.6893999320307136,0.6818791946308724
0.688124454419555,0.6907917511205858,0.6832214765100671
0.6888704080202471,0.6915358785935464,0.6845637583892618
0.689742655551187,0.6923989645176328,0.6859060402684564
0.69,0.6926526817920197,0.687248322147651
0.6958739221541889,0.6984880809738019,0.6885906040268457
0.6964391697913089,0.6990505605444115,0.6899328859060403
0.6978651142016409,0.7004714713390444,0.6912751677852349
0.6990000000000001,0.7016025953275513,0.6926174496644295
0.699628025903234,0.7022213861084248,0.6939597315436241
0.699820532429685,0.7024110495968862,0.6953020134228188
0.7009499605839712,0.7035359011747325,0.6966442953020134
0.7036859893520171,0.7062724550393962,0.697986577181208
0.7040000000000001,0.7065843465126231,0.6993288590604027
0.705,0.7075804224079711,0.7006711409395974
0.7077641345368199,0.7103393337057715,0.702013422818792
0.7091560520104809,0.7117361664939217,0.7033557046979866
0.713522592093019,0.7161007219821977,0.7046979865771812
0.7140000000000001,0.7165696700354235,0.7060402684563758
0.717479725505376,0.7200470440259429,0.7073825503355705
0.71922002928614,0.7218041118233773,0.7087248322147651
0.72,0.7225900873820267,0.7100671140939597
0.7223119870707699,0.7249255114893662,0.7114093959731543
0.723070396498775,0.7256885476344043,0.7127516778523489
0.725,0.7276153768408612,0.7140939597315437
0.7255900736951969,0.7282025728143628,0.7154362416107383
0.726,0.7286085775583645,0.7167785234899329
0.726789261368004,0.7293949595487869,0.7181208053691275
0.728,0.7306106643835395,0.7194630872483222
0.7293659075927441,0.731982145919263,0.7208053691275168
0.7308534704422149,0.7334767770103914,0.7221476510067114
0.733,0.7356564570853014,0.723489932885906
0.73321591131675,0.7358784705859707,0.7248322147651006
0.7340000000000001,0.7366735614186599,0.7261744966442953
0.73418189932611,0.736855516746561,0.72751677852349
0.7356242628518209,0.7383135636557284,0.7288590604026846
0.73660020326063,0.7393045104438851,0.7302013422818792
0.7367011315485,0.7394041883478223,0.7315436241610739
0.737,0.7397123971952927,0.7328859060402685
