"TIC","ID","mission","quarter_or_sector","tstart","tstop","rel_amplitude","ED","ED_err","orbital_phase","timestamp"
63126862,"Kepler-42","Kepler",9,889.735262230766,889.750928605972,0.090542454215844,26.5578983368795,0.416333627752409,0.528358875832743,"2022_08_11"
63126862,"Kepler-42","Kepler",9,869.519508463061,869.52291430148,0.04068310520655,8.18532831966016,0.227088426097741,0.930038274321491,"2022_08_11"
63126862,"Kepler-42","Kepler",14,1353.65547800446,1353.65956464299,0.040660725758844,6.74618990093354,0.183207951711959,0.990691982122444,"2022_08_02"
63213622,"Kepler-1313","Kepler",15,1453.11301152207,1453.11505473883,0.001312388350174,0.196718757681556,0.030441258495199,0.75541005047922,"2022_08_05"
63213622,"Kepler-1313","Kepler",16,,,,,,-1,"2022_08_05"
63213622,"Kepler-1313","TESS",40,,,,,,-1,"2022_08_05"
63213622,"Kepler-1313","TESS",41,,,,,,-1,"2022_08_05"
63213622,"Kepler-1313","Kepler",14,,,,,,-1,"2022_08_02"
67646988,,"TESS",21,1888.5133238944,1888.52304610775,0.04735924975639,21.1731420839998,1.17349589787968,0.294528813895089,"2022_08_02"
67646988,,"TESS",21,1892.09108595123,1892.10914136252,0.18539331705695,96.0463358072627,1.56394587037896,0.195855136632795,"2022_08_02"
67646988,,"TESS",21,1894.1688426586,1894.17300927363,0.034979105006971,7.89529982415233,0.810461693625926,0.300035195900314,"2022_08_02"
67646988,,"TESS",21,1897.39240067466,1897.39656725198,0.039780663187714,8.20642535357382,0.856095328196779,0.013127238206445,"2022_08_02"
67646988,,"TESS",48,2631.81839278778,2631.82255936086,0.048685213847193,9.96118302090233,0.749195775044569,0.30835892986346,"2022_08_02"
67646988,,"TESS",48,2627.11014289023,2627.11569837114,0.046825620003017,10.8942242998882,0.847550409188085,0.806258644252473,"2022_08_02"
67646988,,"TESS",48,2629.70593553977,2629.74343486003,0.224259112808342,162.516637773613,2.06559198261886,0.18573799881994,"2022_08_02"
67646988,,"TESS",48,2632.38226863517,2632.40310147264,0.088999991337585,73.8026513655928,1.52849248420714,0.608018877724267,"2022_08_02"
67646988,,"TESS",21,1872.24648414068,1872.26454016395,0.106915254300592,47.8651722867612,1.2798714812111,0.649859291366953,"2022_08_02"
67646988,,"TESS",48,2618.1116201812,2618.16300900072,0.574205338480132,451.565199786351,2.43195750573487,0.024183195784237,"2022_08_02"
67646988,,"TESS",21,1874.92571350133,1874.93404700805,0.025923795706748,13.2870035181698,1.21001426299066,0.073679329466916,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2164.34098040509,2164.34213779011,0.008076274988708,0.725879592236274,0.098272491627602,0.73418189932611,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2149.24479193233,2149.24826416559,0.016078797669332,2.80830042360762,0.155157376291153,0.901705968888186,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1429.59219411736,1429.60191621739,0.052057379292587,14.6362830897348,0.233317189523372,0.532042560601003,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1425.57000465466,1425.57417130894,0.009812075903955,2.20323334435443,0.156023993775143,0.244490156149256,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1422.10750825092,1422.11861932956,0.014475966149632,7.98458971174265,0.387882975488832,0.136102395854895,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1416.1,1416.13,,,,0.2132,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1414.04914697762,1414.05886930903,0.011568306827322,5.82156290187294,0.304442318129205,0.556521665112213,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2167.36961762519,2167.37054352836,0.015081317557933,0.93594940520755,0.085774281269793,0.703685989352017,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2166.11339726298,2166.11571202556,0.025216403774001,2.8742854997329,0.115642111868323,0.301554373503702,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2161.81995709022,2161.82273483,0.012269486901128,2.11243568504567,0.152144124112589,0.927171274679141,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2160.68,2160.69,,,,0.562,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2155.57162652627,2155.58065423113,0.076804421950349,14.9532251478359,0.200309607039715,0.927003675408111,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2152.83969829062,2152.84340198105,0.02189529234364,3.70806135222242,0.163790082323533,0.052479787059549,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2151.74155303534,2151.74271044084,0.019125638060835,1.24109198804204,0.088586060229787,0.700949960583971,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2151.63877541577,2151.64016430265,0.028465436636021,1.74963814258395,0.090870899912726,0.668049578235079,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2150.805,2150.81,,,,0.4012,"2022_08_02"
98796344,"LTT 1445 A","TESS",31,2150.5806740437,2150.59016478955,0.029094512566702,11.8921357651417,0.275784668084478,0.329338292154786,"2022_08_02"
98796344,"LTT 1445 A","TESS",4,1433.9212888613,1433.93239974442,0.007209922039951,3.71861086252058,0.341370269353516,0.917839126961591,"2022_08_02"
101955023,"GJ 1132","TESS",36,,,,,,-1,"2022_07_28"
101955023,"GJ 1132","TESS",10,1585.76146344129,1585.76840775822,0.017171900203813,6.9013709330519,0.543802213132954,0.199883507288979,"2022_07_28"
101955023,"GJ 1132","TESS",9,,,,,,-1,"2022_07_28"
120105470,"Kepler-1627","Kepler",15,,,,,,-1,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1412.11833983297,1412.13196172447,0.003413298524497,2.69625543926789,0.146337617567189,0.280794103042729,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1410.85628061739,1410.86990240883,0.006805714210416,5.06347272301874,0.137611858598231,0.105577129795672,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1409.55948575037,1409.56425333739,0.004976450331579,1.29236289613231,0.081580135627205,0.925537660398003,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1404.22450932192,1404.23268225916,0.006518171051131,2.6209099346738,0.099740499248183,0.184860511022576,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1403.63604761886,1403.64149637729,0.00368798061758,1.20468354296448,0.106471121897172,0.103161905117855,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1402.24185630931,1402.24798613853,0.002947069969508,1.15140020474567,0.096201773219546,0.909600479179489,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1397.77458530312,1397.7779908548,0.002682344780226,0.617417613446396,0.080358497504713,0.289390512233882,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1395.54333238488,1395.55286767382,0.011981238037974,5.44467199778604,0.118389176259609,0.979616313006644,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1393.52662252256,1393.52866583537,0.002393477114338,0.378077897102137,0.063073065305572,0.699628025903234,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1392.8904834358,1392.89252674884,0.004273810882622,0.584543449650501,0.057026836486832,0.611310168889027,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1388.07720934188,1388.08878786365,0.007711258030725,4.20430681517249,0.111812677037796,0.94306314233525,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1387.96619132539,1387.96891581293,0.004239572213918,0.738764070611628,0.080627886295586,0.927650045560366,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1385.79623148159,1385.798955771,0.001754028125161,0.40395823920262,0.066100018426387,0.626385420886313,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1384.81613913929,1384.82090684708,0.004937627327265,1.3718201415581,0.102841643791699,0.4903150910627,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1382.26135932877,1382.26476489443,0.003156793967068,0.750492534332549,0.069509712619955,0.135624296696153,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1381.58843919254,1381.59252573235,0.003760017759427,0.794139055247903,0.080389039417105,0.042199972344274,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1397.78071513629,1397.7882071101,0.003411470455617,1.63349899316337,0.112440672977356,0.290241542678015,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1419.46115512024,1419.47205263863,0.005923387139402,3.49230091193098,0.119870413187935,0.300227940904061,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1391.34985500661,1391.36347683199,0.010831800605521,5.62669472578256,0.128714241499364,0.397418263558034,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1420.10682860841,1420.12794227691,0.04582081247989,41.5551450884073,0.197079449794642,0.389869498849036,"2022_07_29"
120105470,"Kepler-1627","TESS",53,2745.42,2745.48,,,,0.242,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1427.29233320741,1427.29778197376,0.007626601140377,2.52892017948011,0.101229578112463,0.387463234188387,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1465.41,1465.43,,,,0.6795,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1464.51762257768,1464.52034690667,0.002963785589763,0.487503253973994,0.060137163263182,0.555606258845925,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1466.07939115806,1466.10595419297,0.011717383611224,14.9273463326497,0.2092155532151,0.77243314001542,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1468.38628916601,1468.39173803795,0.002555088110386,0.796422976175761,0.086266422014196,0.092709464258915,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1469.9255855222,1469.93375873884,0.006089188329849,2.53596612886196,0.122643483173421,0.306416432309442,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1423.73431548409,1423.74793719043,0.033357096450459,16.8763748490391,0.137797750813121,0.893488713385568,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1470.07679083836,1470.09518062788,0.00819850184886,8.49743374962204,0.202238755843662,0.327408900419342,"2022_07_29"
120105470,"Kepler-1627","TESS",53,2767.55,2767.6,,,,0.31,"2022_07_29"
120105470,"Kepler-1627","TESS",40,2391.39213078242,2391.40185310756,0.025361532260457,18.3654599073242,1.221762669601,0.091178157315498,"2022_07_29"
120105470,"Kepler-1627","TESS",40,2402.54,2402.56,,,,0.639,"2022_07_29"
120105470,"Kepler-1627","TESS",40,2405.68,2405.71,,,,0.0751,"2022_07_29"
120105470,"Kepler-1627","TESS",41,2422.26445405177,2422.27973167842,0.040397248520924,32.4740500875009,2.07869807872056,0.377312257509053,"2022_07_29"
120105470,"Kepler-1627","TESS",41,2436.20316654486,2436.21011085157,0.017276804364091,9.28205426779457,1.14334641121174,0.312482163842146,"2022_07_29"
120105470,"Kepler-1627","TESS",53,2745.43,2745.44,,,,0.235,"2022_07_29"
120105470,"Kepler-1627","TESS",53,2749.77934779715,2749.80157044169,0.0313347873323,45.4624731266039,2.69502581484338,0.847578364655841,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1461.52213706188,1461.53575898074,0.006233061542477,4.2239306909216,0.145226442345616,0.139730443349752,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1458.76776638169,1458.79160497447,0.027814223115269,20.6305280568279,0.138665274045451,0.757329611577994,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1470.80829769248,1470.81442765884,0.003253277617569,1.15037622228094,0.10186079667182,0.428967064494615,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1449.1,1449.13,,,,0.415,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1428.0279116235,1428.04698210888,0.005181329152798,5.12635793182036,0.136506710973742,0.489586670284572,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1428.90583801056,1428.9208220736,0.007229266013409,5.23405058417188,0.177187083095378,0.611472872116802,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1433.19943949694,1433.20148271245,0.004671680959776,0.503179601707844,0.052245962243925,0.207571571359123,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1434.67604727669,1434.68081488175,0.00380064656012,1.29954108645305,0.093745698569155,0.412575221462327,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1435.15281191787,1435.16370937392,0.008798152031326,5.12032604872948,0.151150391424244,0.478766455872906,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1453.33464056518,1453.34213271966,0.002945500806658,1.41979063745175,0.113044812039136,0.003025971076182,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1441.10829032794,1441.1144201915,0.003544624056982,1.42777094492196,0.100169909581369,0.305590497382729,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1442.07271951457,1442.07884938051,0.003246769186821,1.42651467883926,0.120800187606513,0.439486245621786,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1442.5494854582,1442.56106411838,0.005326892053548,3.42014073300191,0.142085956840283,0.505677660857601,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1438.13123068646,1438.13463605121,0.003799562314833,0.7831935805609,0.078653334237612,0.892272823285535,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1443.52072606694,1443.53775342729,0.005963997691575,4.33445071845207,0.153195815968493,0.640519067391915,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1443.6753346634,1443.68146443354,0.004084708758255,1.42130429408059,0.098574281689811,0.661984027177456,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1444.47902636277,1444.48175086155,0.003501638894946,0.660453394491486,0.069732491207411,0.773563916019669,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1447.31170174324,1447.33077245959,0.015321279398777,10.9848090604036,0.142890159433655,0.166836117696611,"2022_07_29"
120105470,"Kepler-1627","Kepler",15,1447.77893354462,1447.79596083804,0.005546216555901,5.20428801658133,0.124373717687299,0.231703867983262,"2022_07_29"
120418600,"Kepler-974","Kepler",16,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",14,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",14,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",16,1530.60848290244,1530.61256969918,0.010824227539911,2.70411863698398,0.207300654721987,0.93011201062659,"2022_07_29"
120418600,"Kepler-974","Kepler",16,1515.11748715386,1515.12089279519,0.008450420906453,1.71331344959701,0.178434139083906,0.236940324430638,"2022_07_29"
120418600,"Kepler-974","Kepler",15,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",15,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",12,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","TESS",40,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",12,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","TESS",53,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","TESS",41,,,,,,-1,"2022_07_29"
120418600,"Kepler-974","Kepler",12,,,,,,-1,"2022_07_29"
120421638,"Kepler-1366","TESS",53,,,,,,-1,"2022_07_29"
120421638,"Kepler-1366","TESS",40,2403.69226271799,2403.69642942886,0.246686222380448,78.1395167288441,11.944094648227,0.688124454419555,"2022_07_29"
120421638,"Kepler-1366","TESS",41,,,,,,-1,"2022_07_29"
120916706,,"TESS",30,2136.3485625047,2136.37495145307,1.52798824891625,1614.50504458724,21.258817855462,0.279394487033054,"2022_08_02"
120916706,,"TESS",3,,,,,,-1,"2022_08_02"
122066949,"Kepler-705","Kepler",12,1130.48970716305,1130.49651823336,0.093467723219771,24.8596043718595,0.459798349958622,0.57847875768633,"2022_07_29"
122066949,"Kepler-705","Kepler",16,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",14,1334.56402990747,1334.57152205321,0.079065457449188,17.9786989131859,0.467858320227764,0.219019054592106,"2022_07_29"
122066949,"Kepler-705","Kepler",16,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",15,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",15,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",14,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",13,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",13,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",13,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",12,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",12,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",17,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",11,,,,,,-1,"2022_07_29"
122066949,"Kepler-705","Kepler",15,1429.08054578071,1429.08599443286,0.018981132136375,6.03411636924168,0.586337512852504,0.905126253833477,"2022_07_29"
122066949,"Kepler-705","Kepler",12,1127.16177295399,1127.17403306762,0.034978472694812,17.0572070892565,0.65950894886258,0.519110786103328,"2022_07_29"
130181866,"HD 63433","TESS",44,2509.3145285025,2509.3156860218,0.002221726514017,0.176128102123211,0.023127829295278,0.408407863138637,"2022_07_29"
130181866,"HD 63433","TESS",46,,,,,,-1,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1246.91476724028,1246.92225987974,0.013841747024961,4.19975252265574,0.140009913315344,0.176057832064233,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1220.94177453868,1220.94790491844,0.003268910727058,1.38020364626088,0.147309637212705,0.560888377318636,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1220.08965430762,1220.09510355559,0.005236289434087,1.5565625329406,0.112817139358947,0.507898004403621,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1254.86379326602,1254.86856147382,0.004067255463918,1.32529578928713,0.130701886015789,0.670379921908429,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1264.80584182148,1264.80788530413,0.003884809833028,0.527693389524097,0.071395263368123,0.288641103007834,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1240.04058759981,1240.05421072915,0.004951791304619,3.3778722082003,0.180018816198947,0.748576674645234,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1214.45517482946,1214.47424697639,0.046542826066816,20.7321181174577,0.187570970969914,0.157509458459932,"2022_07_29"
138297607,"Kepler-636","Kepler",8,749.465113091319,749.467837545337,0.00461285577101,0.870006519987861,0.082551862804228,0.241405984807503,"2022_08_10"
138297607,"Kepler-636","Kepler",8,745.870226577383,745.872951023601,0.003306680844418,0.617157510071778,0.091066172946498,0.017852582344557,"2022_08_10"
138297607,"Kepler-636","Kepler",8,749.324804663513,749.327529217182,0.003083585823621,0.610699893344898,0.096268595731548,0.23268069506366,"2022_08_10"
138297607,"Kepler-636","Kepler",13,1272.46056841618,1272.46465526892,0.013332557103782,2.31722907172865,0.094365087462899,0.764661741916768,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1212.16855342213,1212.17059681172,0.00386982414797,0.546379261417816,0.073516124550857,0.015312481233253,"2022_07_29"
138297607,"Kepler-636","Kepler",13,1216.76155072917,1216.76427525151,0.006905732028719,1.07792809667371,0.094934719743763,0.300934898384002,"2022_07_29"
139106731,"Kepler-908","Kepler",4,431.957753001792,431.965926725541,0.006292016974505,1.99508690724406,0.044336875525503,0.566983907485652,"2022_08_10"
139106731,"Kepler-908","Kepler",4,433.354769025835,433.356812383696,0.001237222266643,0.184700451122648,0.024565280556654,0.609068541617019,"2022_08_10"
139106731,"Kepler-908","TESS",41,,,,,,-1,"2022_07_30"
139106731,"Kepler-908","Kepler",17,,,,,,-1,"2022_07_30"
146520535,"TOI-942","TESS",32,2191.30927785751,2191.33011111035,0.01568014531391,17.1393296503535,1.02312494752372,0.382207501874417,"2022_07_30"
146520535,"TOI-942","TESS",32,2183.08288093952,2183.0898254037,0.012609565841101,4.43861409886821,0.417484838506161,0.479794120874561,"2022_07_30"
149603524,"WASP-62","TESS",13,1676.98705641075,1676.99122308986,0.004297359299202,1.48112809975906,0.200839401221664,0.536697925131881,"2022_07_30"
149603524,"WASP-62","TESS",2,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",6,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",10,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",11,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",12,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",36,,,,,,-1,"2022_07_30"
149603524,"WASP-62","TESS",1,1334.3567345692,1334.36367904099,0.01332045256248,4.25097807297374,0.168737707961008,0.877086678051154,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1112.51150953541,1112.51763944658,0.004312922647854,1.5536577541394,0.121752065550058,0.277989477016754,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1115.85167795916,1115.85780798303,0.003385798411129,1.39478879313568,0.113823501679875,0.231042523447066,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1119.06176064445,1119.0706151526,0.01402052131361,5.20929193596801,0.113697719845094,0.146978097459613,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1155.77147131263,1155.77487685757,0.003420639081014,0.768485250470233,0.097343395013267,0.621390506449449,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1133.57634944487,1133.58929073311,0.007402185767011,4.67730520627964,0.198383141777718,0.288437844083607,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1142.77762178471,1142.78307081242,0.005171396565856,1.62675189711521,0.126411934401687,0.913844566738266,"2022_07_30"
158322085,"Kepler-1558","Kepler",12,1149.50305139766,1149.50850034876,0.004420696035514,1.69696607313633,0.121310298068769,0.832817016027902,"2022_07_30"
158386765,"Kepler-828","Kepler",11,1081.53661894803,1081.53866217713,0.019457254031295,2.46174671322328,0.152946258281927,0.507915473494534,"2022_07_30"
158386765,"Kepler-828","Kepler",10,,,,,,-1,"2022_07_30"
158386765,"Kepler-828","Kepler",10,,,,,,-1,"2022_07_30"
158386765,"Kepler-828","Kepler",10,,,,,,-1,"2022_07_30"
158386765,"Kepler-828","Kepler",11,,,,,,-1,"2022_07_30"
158386765,"Kepler-828","Kepler",9,,,,,,-1,"2022_08_10"
158386765,"Kepler-828","Kepler",9,,,,,,-1,"2022_08_10"
158552258,"Kepler-1646","TESS",40,2415.09220327616,2415.10609222044,0.527230882650943,246.873690091734,7.97094599443907,0.322459193885333,"2022_07_30"
158552258,"Kepler-1646","TESS",41,2435.01155640882,2435.03100055993,0.905263579019566,521.812555303403,10.6614334393803,0.763208467020245,"2022_07_30"
158552258,"Kepler-1646","TESS",53,2764.08357851183,2764.09468978137,0.148240132857596,90.0433563555844,8.5343058919198,0.125346947668775,"2022_07_30"
158657354,"Kepler-522","Kepler",7,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",7,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",10,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",10,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","TESS",41,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","TESS",40,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","TESS",53,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",10,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",9,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",11,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",17,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",7,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",9,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",8,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",6,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",8,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",13,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",13,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",13,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",14,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",12,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",12,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",12,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",15,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",15,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",15,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",16,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",16,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",6,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",17,,,,,,-1,"2022_07_30"
158657354,"Kepler-522","Kepler",9,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",8,,,,,,-1,"2022_08_10"
158657354,"Kepler-522","Kepler",11,1081.53679150365,1081.53883473316,0.002793900326765,0.328025671016235,0.033866898222743,0.499325527239111,"2022_07_30"
159376971,"Kepler-138","Kepler",15,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",6,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",10,921.900230926796,921.902274170338,0.001775694624092,0.286081512824201,0.045073680596195,0.447067754668751,"2022_07_30"
159376971,"Kepler-138","Kepler",7,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",15,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",16,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",16,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",16,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",17,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",17,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",8,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",12,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",12,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",12,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",11,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",11,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",14,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",10,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","TESS",14,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",14,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",9,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",9,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",8,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",8,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",9,887.856176263376,887.859581990036,0.002273979639481,0.475412518342859,0.052720038531754,0.145858102067083,"2022_08_10"
159376971,"Kepler-138","Kepler",6,606.744126317259,606.748894039025,0.003080436167662,0.815786000998741,0.066953514838743,0.886772134792329,"2022_08_10"
159376971,"Kepler-138","Kepler",6,578.654266178091,578.657671787871,0.001427219437291,0.349150571411164,0.047867331285403,0.162933322158533,"2022_08_10"
159376971,"Kepler-138","Kepler",13,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",13,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",14,1343.60570830927,1343.60911377038,0.002938030075627,0.501949962053343,0.048424034030323,0.339323575942838,"2022_07_30"
159376971,"Kepler-138","Kepler",11,1063.1037664751,1063.10717192863,0.003013083956456,0.533227904210489,0.052013948447963,0.139399033715953,"2022_07_30"
159376971,"Kepler-138","Kepler",15,,,,,,-1,"2022_07_30"
159376971,"Kepler-138","Kepler",7,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",7,,,,,,-1,"2022_08_10"
159376971,"Kepler-138","Kepler",10,,,,,,-1,"2022_07_30"
164457525,"Kepler-453","TESS",53,,,,,,-1,"2022_07_30"
