TIC,number_of_flares,mean,std,moresectors,futuresectors,ID,KOI,KIC,st_rotp,st_rotp_err,st_rotp_source,note,age,age_uperr,age_lowerr,agesource,xray_flux_erg_s,xray_flux_err_erg_s,xraysource,multiple_star,magdiffGaiaG,dist_nearby_arcsec,no_nearby_in_ziegler2018,multiple_star_source,surface_field_G,surface_field_G_err,surface_field_source,st_rad_rsun,abs_tstart_min,abs_tstart_max,time_span_d,coherence_timescale_rotation_d,coherence_ratio_rotation,tstart_min,tstart_max,orbper,orbper_err,timespan_d,coherence_timescale_orbit_d,coherence_ratio_orbit,st_spectype_bibkey,a_au,st_rad,st_rad_err1,st_rad_err2,st_lum,st_lumerr1,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_lumerr2,st_rad_tess,pl_radj,pl_orbper_kepler,pl_orbpererr1_kepler,pl_orbpererr2_kepler,pl_orbpererr1_tess,pl_orbpererr2_tess,pl_orbper_tess,a_au_err,pl_radjerr1,pl_radjerr2,sy_dist,sy_snum,st_rad_err,orbper_d,orbper_d_err,a_rstar,a_rstar_err,Ro,Ro_high,Ro_low,B_G,B_G_high,B_G_low,obstime_d,orbits_covered,v_rel_km_s,v_rel_err_km_s,p_spi_sb_bp1_erg_s,p_spi_sb_bp1_erg_s_high,p_spi_sb_bp1_erg_s_low,p_spi_sb_bp0_erg_s,p_spi_sb_bp0_erg_s_high,p_spi_sb_bp0_erg_s_low,p_spi_aw_bp1_erg_s,p_spi_aw_bp1_erg_s_high,p_spi_aw_bp1_erg_s_low,p_spi_aw_bp0_erg_s,p_spi_aw_bp0_erg_s_high,p_spi_aw_bp0_erg_s_low,pl_orbper_bibkey,st_rad_bibkey,pl_orbsmax_bibkey,st_lum_bibkey,pl_radj_bibkey,pl_orbeccen_bibkey,st_spectype
298969755,5,0.7597,0.023754578506048046,,,Kepler-155,438.0,,26.43,1.32,torres2017validation,,,,,,,,,nearby,3.11,3.28,0.0,"baranec2016roboao,ziegler2018measuring",,,,,2456364.16145968,2456387.33214182,23.170682139229,529.200681818182,0.043784301372442,1531.16145967956,1554.33214181896,5.931194,8e-06,23.1706821394,4397382.7832045,5.26919835769104e-06,muirhead2012characterizinga,0.056,0.62,0.03,-0.03,-1.21,0.186,,,,-0.388,,0.186,5.931194,8e-06,-8e-06,,,,0.014,0.019,-0.019,293.499,1.0,0.03,5.931194,8e-06,19.422259221855917,4.945675756682763,0.5335707965281458,0.6939974521061353,0.3242960069698393,439.1279610598072,920.3912869259104,304.0030495867272,133.72708333333333,22.546401843091516,79.6652342997035,19.949552874940267,1.4457105788186448e+24,2.068250907481421e+25,1.9238480111322797e+23,8.352351312366195e+25,1.9569732501850504e+27,8.698066403001586e+24,1.4602996417624508e+22,6.935562711681621e+22,3.3911815691248463e+21,2.003003037506081e+21,3.0443628336423723e+22,2.1096764583609683e+20,rowe2014validation,rowe2014validation,rowe2014validation,torres2017validation,rowe2014validation,thompson2018planetary,M0 V
307210830,5,0.92415,0.016469264302532344,,,L 98-59,,,80.9,5.3,demangeon2021warm,lower error given,,,,,3.41228165288223e+26,,foster2022exoplanet,,,,,,,,,,2458593.82193294,2459382.2501899,788.428256962448,1234.86981132076,0.638470751924193,1593.82193294257,2382.25018990485,2.2531136,1.35e-06,788.42825696228,3760385.84778145,0.000209666850392,demangeon2021warm,0.02191,0.3,0.03,-0.02,-1.948,0.016,0.103,0.117,-0.045,-0.016,0.31416,0.076,2.2531136,1.2e-06,-1.5e-06,2.6e-06,-2.6e-06,2.2531084,0.00225673,0.005,-0.004,10.6194,1.0,0.025,2.2531136,1.35e-06,15.70451510247233,2.0806819807003456,0.6983021998160718,0.7578829805031079,0.6406438834319821,312.86600709244385,364.6316696481695,274.4824473409669,335.4664351851851,148.89015590922054,102.84515536762768,10.594809486884829,4.398650223378653e+23,1.4526359116234104e+24,1.5897520945101726e+23,2.027177054034254e+25,7.414121528939338e+25,6.714378055728156e+24,5.550679291047287e+21,1.2140017074087918e+22,2.747431460252788e+21,9.289258588910254e+20,3.383649503870229e+21,3.017091244703925e+20,demangeon2021warm,demangeon2021warm,demangeon2021warm,demangeon2021warm,demangeon2021warm,demangeon2021warm,M3 V
388857263,130,0.32535,0.23072086309362372,1.0,65,Proxima Cen,,,83.0,,anglada-escude2016terrestrial,"uncertainty is high, probably a few days",,,,,6.52172547896999e+26,,foster2022exoplanet,,,,,2 deg sep.,,,,,2458599.23407894,2459360.49236063,761.258281697053,inf,0.0,1599.23407893709,2360.49236063417,11.186,0.0015,761.25828169708,83417.7306666667,0.009125857004418,anglada-escude2016terrestrial,0.0485,0.14,0.02,-0.02,-2.81,0.016,0.35,,,-0.017,,0.095803496954379,11.186,0.001,-0.002,,,,0.016975,0.012331806839182,-0.00992818145057,1.30119,3.0,0.02,11.186,0.0015,74.493282500154,28.160841638041,0.2655663110799148,0.29755391316563207,0.23437726948070134,1057.7794376182599,1431.4230604890508,811.9268503802,72.15856481481481,6.450792491937673,40.81215115990107,14.298392955579738,4.1029456227031686e+21,8.76842972009368e+22,2.740176171616044e+20,4.2595054162785865e+23,1.1136972956409374e+25,2.384824481091752e+22,9.265169951707072e+19,7.359770034662322e+20,1.1596771833032098e+19,1.5523666634784443e+18,4.6638467238691e+19,6.5664620137896e+16,anglada-escude2016terrestrial,anglada-escude2016terrestrial,anglada-escude2016terrestrial,anglada-escude2016terrestrial,chen2017probabilistic,anglada-escude2016terrestrial,M5.5 V
399954349(c),19,0.11975,0.004180510335672753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9710648148149,,,,,,,,,,,,,,,,,,,,,,
410214986,28,0.87575,0.02499033146372147,2.0,"67,68",DS Tuc A,,,2.85,0.05,newton2019tess,lower error given,,,,,7.16191637560967e+29,,foster2022exoplanet,binary,,,,newton2019tess,,,,,2458325.46130578,2459084.82135331,759.360047534574,162.45,4.67442319196414,1325.4613057753,2084.82135330972,8.138268,1.1e-05,759.36004753442,6021036.91271127,0.000126117819662,newton2019tess,,0.96,0.03,-0.03,-0.14,0.008,,,,-0.008,0.951985,0.509,8.138268,1.1e-05,-1.1e-05,6.5e-06,-6.5e-06,8.1382243,,0.015,-0.015,44.0622,2.0,0.03,8.138268,1.1e-05,,,0.19721491129079455,0.20253164328175996,0.19197864404390008,1538.9658867362248,1877.7125343518976,1268.5901299396853,69.91828703703703,8.59129817757747,,,,,,,,,,,,,,,newton2019tess,newton2019tess,,newton2019tess,newton2019tess,newton2019tess,G6 V
434226736,3,0.18164999999999998,0.030604738195253372,0.0,,K2-25,,,1.878,0.005,stefansson2020habitable,,,,,,1.76119295283186e+28,,foster2022exoplanet,,,,,,,,,,2459505.3412846,2459519.03644268,13.6951580806635,705.3768,0.01941537924222,2505.34128460089,2519.03644268149,3.48456408,5.5e-07,13.6951580805999,22076703.3229568,6.20344345813568e-07,stefansson2020habitable,0.0287,0.29,0.01,-0.01,-2.088,0.015,0.428,0.05,-0.049,-0.016,0.290216,0.306,3.48456408,6e-07,-5e-07,0.0002949,-0.0002949,3.4847528,0.0122836,0.011,-0.011,44.9565,1.0,0.01,3.48456408,5.5e-07,21.280768509464544,9.137681999473195,0.013797184647564893,0.014074896455738995,0.013509294394691874,3283.8015887327583,3723.6729665669454,2892.699015486694,21.754166666666666,6.243009503405851,-76.6526976985787,32.810340572030604,3.908195957093636e+25,6.533742175933688e+26,4.043260855881247e+24,8.634309331359624e+27,1.5696747815831697e+29,8.208565345346901e+26,5.960229353506454e+22,4.449092304072687e+23,7.94150509636827e+21,2.604062219990069e+22,6.91370225586861e+23,1.45760242394943e+21,stefansson2020habitable,stefansson2020habitable,stefansson2020habitable,stefansson2020habitable,stefansson2020habitable,stefansson2020habitable,M4.5 V
435907158,15,0.55125,0.21320490144459625,0.0,,TAP 26,,,0.7135,,grankin2013magnetically,no error given,,,,,1.07188226217085e+30,,foster2022exoplanet,,,,,RV,,,,,2459477.07783472,2459517.80023019,40.7223954750225,inf,0.0,2477.07783471845,2517.80023019326,10.79,0.14,40.7223954748101,831.600714285714,0.048968687466542,herczeg2014optical,0.0968,1.17,0.17,-0.17,-0.25,0.1,0.16,0.15,-0.15,-0.1,,1.20516589723902,10.79,0.14,-0.14,,,,0.015488,0.225740587852113,-0.175905166746211,121.402,1.0,0.17,10.79,0.14,17.79069458881112,3.845089022396228,0.04349996084217132,0.0536885347089619,0.03489244281842974,2894.1436659467363,3087.240364894442,2681.237908571528,44.173611111111114,4.093939862012152,-1378.3553057449478,265.3724119715543,1.8032148121435746e+28,1.0566816499686364e+29,3.051203389046021e+27,3.662077435619597e+30,2.240394312973365e+31,5.8888170041322e+29,4.100949889066535e+26,1.5616370773782844e+27,1.0321597884123917e+26,2.3566247727116187e+26,1.7416690233286948e+27,3.0601453373468913e+25,yu2017hot,yu2017hot,yu2017hot,yu2017hot,chen2017probabilistic,yu2017hot,K4 V
43605290,10,0.5828,0.24249893470556386,0.0,,GJ 3323,,,33.0,,astudillo-defru2017magnetic,no error given,,,,,2.07901058649506e+27,,foster2022exoplanet,,,,,RV,,,,,2458443.8171849,2459194.88004242,751.062857521698,inf,0.0,1443.81718489867,2194.88004242023,5.3636,0.0007,751.06285752156,41097.4356571429,0.018275175701651,astudillo-defru2017harps,0.03282,0.12,0.03,-0.03,-2.569,0.537,0.23,0.11,-0.11,-1.431,,0.111151378171882,5.3636,0.0007,-0.0007,,,,0.0075486,0.026712528366777,-0.017606083271589,5.37484,1.0,0.03,5.3636,0.0007,58.811294575894784,19.97853522815259,0.13935059533114835,0.28444710209390345,0.024146341463414635,2383.8336863902896,31490.18825118496,855.4828756929787,47.98171296296296,8.945803744306614,55.74953669589828,12.867964611547142,5.408585379229854e+22,1.967675685178352e+25,1.1755561545773667e+21,9.651637264262194e+24,1.9621717720058387e+28,1.059377943678233e+23,4.895123025464594e+20,7.107126065170138e+21,5.419935309419116e+19,2.261888338419691e+19,4.836223332056103e+21,4.702233624370213e+17,astudillo-defru2017harps,astudillo-defru2017harps,astudillo-defru2017harps,astudillo-defru2017harps,chen2017probabilistic,astudillo-defru2017harps,M4 V
439403362,47,0.54175,0.2668416446758889,0.0,,YZ Cet,,,68.28,0.28,stock2020carmenes,upper error given,,,,,2.88517216381883e+27,,foster2022exoplanet,,,,,RV,,,,,2458385.99543088,2459142.08479398,756.089363104198,16650.5657142857,0.045409229696952,1385.99543087871,2142.08479398286,2.02087,8e-05,756.08936310415,51048.94446125,0.014811067517333,stock2020carmenes,0.01634,0.16,0.01,-0.01,-2.659,0.008,0.06,0.06,-0.04,-0.008,,0.081536788492533,2.02087,7e-05,-9e-05,,,,0.0009804,0.009639540056002,-0.008689526102674,3.71207,1.0,0.01,2.02087,7.999999999999999e-05,21.960158897854676,1.9025978016281615,0.25994914959178395,0.26343028242073274,0.25650970503076864,1086.660025493603,1266.1113636069767,935.1491153151625,40.545138888888886,20.063209849663206,85.36059429486015,5.121647968786086,6.286550439640034e+23,1.6172742887279332e+24,2.4361516465531195e+23,6.6446921562034685e+25,1.8927719299501384e+26,2.329654747742558e+25,3.4087609626753913e+21,6.438632468546142e+21,1.788811603893727e+21,6.691134801560923e+20,1.787932755967305e+21,2.4849831118980347e+20,stock2020carmenes,stock2020carmenes,stock2020carmenes,stock2020carmenes,chen2017probabilistic,stock2020carmenes,M4.5 V
441420236,68,0.12345,0.01519594244088423,0.0,,AU Mic,,,4.857,0.004,zicher2022one,upper error given,,,,,4.790100498141e+29,,foster2022exoplanet,,,,,,3010.0,220.0,reiners2022magnetism,,2458325.5764,2459060.5019,734.925499999896,5897.61225,0.124614075806678,1325.5764,2060.5019,8.463,2e-06,734.9255,35811184.5,2.05222337730828e-05,klein2021investigating,0.0645,0.75,0.03,-0.03,-1.046,0.087,0.186,0.036,-0.035,-0.109,0.698009,0.363,,,,2e-06,-2e-06,8.463,0.011997,0.015,-0.015,9.7221,1.0,0.03,8.463,2e-06,18.4927653876671,3.5182941783552812,0.11843034434734163,0.13101484567929828,0.10437708884142939,2592.2264157795544,2724.7646086768355,2456.2097256106804,48.449074074074076,5.724810832337715,-61.5580041531332,11.450406946705671,5.4558272140905915e+25,1.879436129928581e+26,1.719152694754938e+25,1.0295384301158325e+28,3.666459548624124e+28,3.129618618453947e+27,6.6203931207437e+22,1.6759745351476757e+23,2.5944045875308014e+22,3.2717020108026634e+22,1.3976956660118164e+23,8.10393154147273e+21,zicher2022one,gilbert2022flares,cale2021diving,zicher2022one,martioli2021new,cale2021diving,M1 V
460205581,4,0.7032499999999999,0.028877384461431586,2.0,"63,64",TOI-837,,,3.0,0.05,bouma2020cluster,,35.0,11.0,5.0,bouma2020cluster,2.91171654800721e+29,,foster2022exoplanet,5mag fainer comoving object,,2.3,,bouma2020cluster,,,,,2458574.31197008,2459335.53254724,761.220577164087,180.0,4.22900320646715,1574.31197007663,2335.53254724061,8.3248762,1.57e-05,761.22057716398,4414239.72900169,0.000172446587385,bouma2020cluster,0.081872454444,1.02,0.08,-0.08,0.041,0.002,,,,-0.003,1.01,0.77,8.3248762,1.57e-05,-1.57e-05,8.3e-06,-8.3e-06,8.3249309,0.020468113611,0.09,-0.09,142.488,1.0,0.08,8.3248762,1.57e-05,17.260010165815714,4.522369046668228,0.25569141306853693,0.2605521900276367,0.25056297940661465,1109.5087609514112,1307.1519834677301,947.1422108328014,93.28055555555557,11.205038166880556,-189.90649784140922,47.73379971991286,3.164080727011191e+26,2.3991786693602903e+27,4.769862326142559e+25,3.3910540544604776e+28,2.8682256526275825e+29,4.6002627612853464e+27,2.4526568711032526e+24,1.0461815464586077e+25,5.5278479273921995e+23,7.902301301972288e+23,7.774096236554134e+24,8.711598519198708e+22,bouma2020cluster,bouma2020cluster,bouma2020cluster,collaboration2018gaia,bouma2020cluster,bouma2020cluster,G0/F9 V
468989066,3,0.5105999999999999,0.018513418556999818,1.0,61,K2-354,,,10.39,0.81,deleon202137,found under the EPIC ID,,,,,,,,,,,,,,,,,2459252.81818413,2459558.07513511,305.256950979121,133.274197530864,2.29044298622341,2252.81818413062,2558.07513511003,3.793306,0.0003335,305.25695097941,43145.9382597781,0.007074986969607,"deleon202137, pecaut2013intrinsic",0.036322495935,0.41,0.01,-0.01,-1.614,0.094,,,,-0.12,,0.139,3.793306,0.000324,-0.000343,,,,0.00908062398375,0.007,-0.007,91.722,1.0,0.01,3.793306,0.00033350000000000003,19.05001122009208,4.785114221427004,0.13173780897863452,0.15823877465034966,0.10579384405125965,2558.691502945597,4222.667985503768,1689.079532541641,90.12916666666668,23.760056970533533,66.13938240069244,16.79857982365852,7.557225765966593e+24,6.56431454637414e+25,1.1537434594574557e+24,1.4137556314485678e+27,1.714933722153145e+28,1.636349186707362e+26,1.0514281130604775e+22,4.021364968190634e+22,2.798978930916154e+21,4.854145524427371e+21,4.836832452910246e+22,5.96787696852232e+20,deleon202137,deleon202137,deleon202137,stassun2019revised,deleon202137,,M1 V
48353358,51,0.2024,0.004684726957536223,2.0,"54,55",Kepler-1651,1725.0,,18.184,0.133,mcquillan2013stellar,,,,,,4.47081352815166e+28,,foster2022exoplanet,binary at 210 AU,,,1.0,kraus2016impact,,,,,2456107.39201106,2459023.92357133,2916.53156027477,2486.14929323308,1.17311199621564,2456107.39201106,2459023.92357133,9.87863917,1.0385e-05,2916.53156027477,9396967.92017894,0.000310369428208,,0.0692,0.5,0.03,-0.03,-1.368,0.069,0.13,0.06,-0.03,-0.064,,0.164,9.87863917,1.067e-05,-1.01e-05,,,,0.008996,0.01,-0.01,66.4074,2.0,0.03,9.87863917,1.0385e-05,29.760450344803793,4.261048027994217,0.3060443112716773,0.3337714873056497,0.2822254373866444,884.6364793382318,1111.8400296576008,710.6437895312753,371.6513888888889,37.621719195649995,34.807240372546346,4.535061994607535,2.5216502649825243e+23,9.127578551118553e+23,7.240704026438713e+22,2.3237786057299685e+25,9.796037743180427e+25,5.766099143525126e+24,1.165781183929243e+21,2.6858015075891806e+21,5.001652061735549e+20,1.0863247326180067e+20,4.326878885863129e+20,2.78706011938474e+19,mann2017gold,mann2017gold,thompson2018planetary,mann2017gold,mann2017gold,mann2017gold,
63126862,27,0.8437,0.028845565805972098,1.0,54,Kepler-42,961.0,,68.23,1.78,mazeh2015photometric,,,,,,,,,,,,1.0,ziegler2018measuring,,,,,2455702.51950846,2456307.0575847,604.538076237775,2615.35556179775,0.231149479278537,869.519508463061,1474.05758470048,0.45328509,9.7e-07,604.538076237419,211822.033831245,0.002853990518848,hardegree-ullman2019kepler,0.006,0.17,0.04,-0.04,-2.62,0.3,0.0,0.1,0.0,-0.3,,0.065,0.45328509,9.7e-07,-9.7e-07,,,,0.0006,0.018,-0.018,40.0595,1.0,0.04,0.45328509,9.7e-07,7.589370200136975,1.9403174759456743,0.27168787679275674,0.39378118921979455,0.1873224692078921,1027.8377139799873,1941.4707325347404,586.6206078812974,828.5263888888887,1827.8262558534382,143.0462569179014,14.304647468059189,3.3410808592351145e+25,4.587898043767751e+26,1.9038102484231797e+24,3.4028020493809603e+27,7.140045676429354e+28,1.3341209501101072e+26,4.999853667277991e+22,2.2971891163018448e+23,8.488395024608594e+21,7.917849548724035e+22,1.0472249046429149e+24,4.4699315171634425e+21,muirhead2012characterizing,muirhead2012characterizing,muirhead2012characterizing,muirhead2012characterizing,muirhead2012characterizing,mann2017gold,M3 V
67646988,11,0.074,0.007640244324191035,0.0,,LP 261-75,,,2.219,,newton2016rotation,no error given,,,,,,,,,,,,BD,,,,,2458872.24648414,2459632.38226863,760.135784494225,inf,0.0,1872.24648414068,2632.38226863517,1.8817191,9e-07,760.13578449449,3934296.4125609,0.000193207553469,,0.021317446591112,,,,,,,,,,0.31,,,,,9e-07,-9e-07,1.8817191,0.005329361647778,,,,,,1.8817191,9e-07,,,,,,,,,45.33888888888889,24.09439798367827,18.732958637029967,11.452596004989866,,,,,,,,,,,,,,,,fouesneau2022gaia,,,
734710085,79,0.6108,0.08681167356218095,,,HD 41004 B,,,,,zucker2003multiorder,"not very fast, but hard to measure in triple system",,,,,3.43159329404028e+29,,foster2022exoplanet,triple system,,,,zucker2004multiorder,,,,,2458442.09442428,2459249.82715432,807.73273003893,inf,0.0,1442.09442428093,2249.82715431952,1.3283,1.2e-05,807.73273003859,147031.740833333,0.005493594277403,zucker2004multiorder,,1.04,0.06,-0.07,-0.202,0.017,0.081,0.012,-0.012,-0.013,,1.06812838300152,1.3283,1.2e-05,-1.2e-05,,,,,0.213227961139496,-0.164964963861494,41.5504,2.0,0.065,1.3283,1.2e-05,,,,,,,,,139.05138888888888,104.68372271993441,,,,,,,,,,,,,,,zucker2004multiorder,stassun2019revised,,stassun2019revised,chen2017probabilistic,zucker2004multiorder,M2 V
98796344,13,0.7453,0.01887820612946752,,,LTT 1445 A,,,,,winters2022second,85 d expected but not yet measured,,,,,,,,hierarchical triple system,,,,winters2019three,,,,,2458414.04914698,2459167.36961763,753.320470647421,inf,0.0,1414.04914697762,2167.36961762519,3.1239035,3.5e-06,753.32047064757,2788220.87923207,0.00027017962467,turnbull2015exocat1,0.02661,0.27,0.01,-0.01,-2.046,0.096,0.223,,,-0.123,0.275953,0.102,3.1239035,3.4e-06,-3.6e-06,7.5e-06,-7.5e-06,5.358776,0.00593403,0.005,-0.005,6.86929,3.0,0.01,3.1239035,3.5e-06,21.192613564419528,4.790690591538677,,,,,,,43.83148148148148,14.03099727039631,,,,,,,,,,,,,,,winters2022second,winters2022second,winters2022second,stassun2019revised,winters2022second,winters2022second,M2.5V
